timestamp,datetime,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd
1781398800,2026-06-14 01:00:00,64534.6,64651.6,64500.0,64611.0,3.68919129,3.1059101,0.58328119,2.52262891,-2386.96006151
1781399700,2026-06-14 01:15:00,64611.0,64670.1,64605.9,64616.4,9.59987638,7.54237915,2.05749723,5.48488192,-2381.47517959
1781400600,2026-06-14 01:30:00,64616.5,64616.5,64540.2,64559.1,3.97232516,0.75063399,3.22169117,-2.47105718,-2383.94623677
1781401500,2026-06-14 01:45:00,64559.1,64614.2,64559.0,64560.9,2.30817976,1.80168932,0.50649044,1.29519888,-2382.65103789
1781402400,2026-06-14 02:00:00,64559.5,64606.8,64533.4,64602.1,5.2563493,0.77310621,4.48324309,-3.71013688,-2386.36117477
1781403300,2026-06-14 02:15:00,64602.0,64602.1,64501.0,64504.0,1.98818556,0.80632146,1.1818641,-0.37554264,-2386.73671741
1781404200,2026-06-14 02:30:00,64504.1,64533.2,64494.1,64494.2,1.21034393,0.45706424,0.75327969,-0.29621545,-2387.03293286
1781405100,2026-06-14 02:45:00,64494.2,64494.2,64452.1,64473.9,1.51316586,0.4026077,1.11055816,-0.70795046,-2387.74088332
1781406000,2026-06-14 03:00:00,64474.0,64493.2,64442.7,64476.3,2.7418082,1.07371079,1.66809741,-0.59438662,-2388.33526994
1781406900,2026-06-14 03:15:00,64476.3,64507.6,64476.2,64507.1,1.11431122,0.96761925,0.14669197,0.82092728,-2387.51434266
1781407800,2026-06-14 03:30:00,64507.2,64510.1,64450.5,64459.1,7.23081318,2.73646718,4.494346,-1.75787882,-2389.27222148
1781408700,2026-06-14 03:45:00,64459.1,64512.8,64459.0,64512.8,1.90192259,1.1826873,0.71923529,0.46345201,-2388.80876947
1781409600,2026-06-14 04:00:00,64512.8,64519.1,64464.3,64467.5,4.36604297,0.66377591,3.70226706,-3.03849115,-2391.84726062
1781410500,2026-06-14 04:15:00,64467.5,64494.8,64459.2,64459.2,9.72739994,0.41382921,9.31357073,-8.89974152,-2400.74700214
1781411400,2026-06-14 04:30:00,64459.3,64459.3,64370.1,64370.2,2.07359984,0.26212876,1.81147108,-1.54934232,-2402.29634446
1781412300,2026-06-14 04:45:00,64370.2,64370.2,64320.1,64320.2,5.24036315,1.279469,3.96089415,-2.68142515,-2404.97776961
1781413200,2026-06-14 05:00:00,64320.2,64359.0,64320.1,64330.5,1.43778559,0.59956027,0.83822532,-0.23866505,-2405.21643466
1781414100,2026-06-14 05:15:00,64332.4,64333.8,64280.3,64280.4,6.13851311,0.62860491,5.5099082,-4.88130329,-2410.09773795
1781415000,2026-06-14 05:30:00,64280.4,64382.3,64280.3,64353.3,6.35543797,5.59400293,0.76143504,4.83256789,-2405.26517006
1781415900,2026-06-14 05:45:00,64353.3,64356.6,64326.6,64331.7,2.66248539,2.29666536,0.36582003,1.93084533,-2403.33432473
1781416800,2026-06-14 06:00:00,64331.7,64445.1,64331.6,64438.9,4.55195066,2.88021019,1.67174047,1.20846972,-2402.12585501
1781417700,2026-06-14 06:15:00,64438.8,64438.9,64320.1,64346.6,5.05414508,4.6696994,0.38444568,4.28525372,-2397.84060129
1781418600,2026-06-14 06:30:00,64352.4,64357.8,64234.0,64234.0,16.75303267,1.71441121,15.03862146,-13.32421025,-2411.16481154
1781419500,2026-06-14 06:45:00,64234.0,64260.9,64234.0,64257.5,3.74554929,3.05587773,0.68967156,2.36620617,-2408.79860537
1781420400,2026-06-14 07:00:00,64257.5,64257.5,64206.1,64209.4,3.71840614,1.0039158,2.71449034,-1.71057454,-2410.50917991
1781421300,2026-06-14 07:15:00,64205.3,64320.1,64205.2,64320.0,2.25642716,2.01551081,0.24091635,1.77459446,-2408.73458545
1781422200,2026-06-14 07:30:00,64320.1,64320.1,64259.0,64287.3,1.01475639,0.51544598,0.49931041,0.01613557,-2408.71844988
1781423100,2026-06-14 07:45:00,64287.3,64411.8,64287.2,64409.8,7.27553203,1.55849767,5.71703436,-4.15853669,-2412.87698657
1781424000,2026-06-14 08:00:00,64409.8,64420.1,64365.9,64407.1,7.45431012,7.06325506,0.39105506,6.6722,-2406.20478657
1781424900,2026-06-14 08:15:00,64407.1,64470.1,64407.1,64450.3,2.16550374,1.17803712,0.98746662,0.1905705,-2406.01421607
1781425800,2026-06-14 08:30:00,64450.3,64470.1,64420.4,64442.7,1.52843955,1.05507294,0.47336661,0.58170633,-2405.43250974
1781426700,2026-06-14 08:45:00,64442.8,64445.8,64423.9,64430.3,0.86190559,0.20461625,0.65728934,-0.45267309,-2405.88518283
1781427600,2026-06-14 09:00:00,64430.4,64442.8,64389.5,64406.6,2.50818766,0.57254666,1.935641,-1.36309434,-2407.24827717
1781428500,2026-06-14 09:15:00,64406.6,64406.6,64300.0,64315.1,4.73729053,0.46151204,4.27577849,-3.81426645,-2411.06254362
1781429400,2026-06-14 09:30:00,64315.1,64550.1,64315.0,64517.2,4.73996917,3.31636515,1.42360402,1.89276113,-2409.16978249
1781430300,2026-06-14 09:45:00,64517.2,64570.1,64517.2,64570.0,4.21543754,3.80002034,0.4154172,3.38460314,-2405.78517935
1781431200,2026-06-14 10:00:00,64570.1,64570.1,64470.2,64494.0,3.6644776,1.59400784,2.07046976,-0.47646192,-2406.26164127
1781432100,2026-06-14 10:15:00,64494.0,64597.3,64493.9,64563.5,1.03750782,0.3986874,0.63882042,-0.24013302,-2406.50177429
1781433000,2026-06-14 10:30:00,64563.4,64620.0,64563.4,64571.9,2.89120299,2.11446075,0.77674224,1.33771851,-2405.16405578
1781433900,2026-06-14 10:45:00,64572.4,64577.5,64500.0,64500.1,1.57180457,0.43694314,1.13486143,-0.69791829,-2405.86197407
1781434800,2026-06-14 11:00:00,64500.1,64545.6,64420.1,64539.3,2.70896239,0.41503853,2.29392386,-1.87888533,-2407.7408594
1781435700,2026-06-14 11:15:00,64537.0,64558.1,64500.0,64558.1,0.97139606,0.59429576,0.3771003,0.21719546,-2407.52366394
1781436600,2026-06-14 11:30:00,64558.0,64600.4,64528.4,64588.3,6.96917743,1.56291256,5.40626487,-3.84335231,-2411.36701625
1781437500,2026-06-14 11:45:00,64588.3,64600.0,64521.4,64521.5,5.18283651,0.53387369,4.64896282,-4.11508913,-2415.48210538
1781438400,2026-06-14 12:00:00,64521.5,64528.8,64437.0,64468.4,3.13165004,1.18858026,1.94306978,-0.75448952,-2416.2365949
1781439300,2026-06-14 12:15:00,64454.1,64475.4,64430.1,64432.4,8.57812397,0.64054177,7.9375822,-7.29704043,-2423.53363533
1781440200,2026-06-14 12:30:00,64432.3,64435.4,64303.1,64330.1,3.17627689,0.39566889,2.780608,-2.38493911,-2425.91857444
1781441100,2026-06-14 12:45:00,64330.2,64342.8,64270.1,64282.9,3.50911896,0.81602621,2.69309275,-1.87706654,-2427.79564098
1781442000,2026-06-14 13:00:00,64283.0,64358.8,64273.7,64308.1,17.9212293,4.85738573,13.06384357,-8.20645784,-2436.00209882
1781442900,2026-06-14 13:15:00,64308.1,64357.7,64235.5,64238.4,8.63165091,1.08011746,7.55153345,-6.47141599,-2442.47351481
1781443800,2026-06-14 13:30:00,64238.5,64351.4,64218.6,64341.1,11.97746543,9.18036635,2.79709908,6.38326727,-2436.09024754
1781444700,2026-06-14 13:45:00,64341.1,64341.1,64263.3,64272.8,1.2269072,0.67896337,0.54794383,0.13101954,-2435.959228
1781445600,2026-06-14 14:00:00,64272.8,64302.7,64232.3,64282.0,1.53393024,1.11916459,0.41476565,0.70439894,-2435.25482906
1781446500,2026-06-14 14:15:00,64282.0,64282.1,64120.1,64130.2,43.1635849,16.4437363,26.7198486,-10.2761123,-2445.53094136
1781447400,2026-06-14 14:30:00,64130.1,64130.1,63862.6,63890.6,35.11085905,8.13436317,26.97649588,-18.84213271,-2464.37307407
1781448300,2026-06-14 14:45:00,63890.6,63948.0,63850.7,63941.5,16.80617614,3.35426156,13.45191458,-10.09765302,-2474.47072709
1781449200,2026-06-14 15:00:00,63942.3,64106.8,63942.2,64081.6,26.09587918,19.58225765,6.51362153,13.06863612,-2461.40209097
1781450100,2026-06-14 15:15:00,64081.5,64081.6,63970.2,64024.0,7.7728312,3.29093433,4.48189687,-1.19096254,-2462.59305351
1781451000,2026-06-14 15:30:00,64024.0,64064.0,63974.7,64010.0,2.01798067,1.39996958,0.61801109,0.78195849,-2461.81109502
1781451900,2026-06-14 15:45:00,64010.1,64025.0,63974.6,63982.4,8.48453711,7.54346682,0.94107029,6.60239653,-2455.20869849
1781452800,2026-06-14 16:00:00,63983.9,64091.0,63983.8,64087.0,18.80285876,16.68472165,2.11813711,14.56658454,-2440.64211395
1781453700,2026-06-14 16:15:00,64087.0,64155.8,64062.1,64107.9,4.01993579,2.22796242,1.79197337,0.43598905,-2440.2061249
1781454600,2026-06-14 16:30:00,64108.0,64170.7,64107.9,64121.7,16.8323422,7.2091787,9.6231635,-2.4139848,-2442.6201097
1781455500,2026-06-14 16:45:00,64121.6,64121.7,63900.0,63915.4,13.62781453,3.8299565,9.79785803,-5.96790153,-2448.58801123
1781456400,2026-06-14 17:00:00,63915.4,63988.2,63880.3,63927.1,9.13736787,3.05312745,6.08424042,-3.03111297,-2451.6191242
1781457300,2026-06-14 17:15:00,63927.1,63951.1,63874.6,63881.0,10.97430559,1.42432359,9.549982,-8.12565841,-2459.74478261
1781458200,2026-06-14 17:30:00,63881.0,63913.1,63729.8,63813.0,9.30992498,2.37552711,6.93439787,-4.55887076,-2464.30365337
1781459100,2026-06-14 17:45:00,63813.0,63832.5,63665.0,63702.2,17.45854797,1.7290024,15.72954557,-14.00054317,-2478.30419654
1781460000,2026-06-14 18:00:00,63702.3,63745.8,63668.8,63691.4,20.08873272,17.02731937,3.06141335,13.96590602,-2464.33829052
1781460900,2026-06-14 18:15:00,63691.4,63740.4,63643.3,63695.1,8.60117873,3.52750547,5.07367326,-1.54616779,-2465.88445831
1781461800,2026-06-14 18:30:00,63695.1,63749.9,63695.0,63740.0,2.2588481,1.56866994,0.69017816,0.87849178,-2465.00596653
1781462700,2026-06-14 18:45:00,63739.1,63782.2,63739.1,63777.3,11.67623477,10.82033742,0.85589735,9.96444007,-2455.04152646
1781463600,2026-06-14 19:00:00,63777.3,63789.0,63712.0,63757.9,49.45323178,2.07401701,47.37921477,-45.30519776,-2500.34672422
1781464500,2026-06-14 19:15:00,63757.9,63816.8,63747.8,63761.4,6.94102924,4.78783127,2.15319797,2.6346333,-2497.71209092
1781465400,2026-06-14 19:30:00,63761.4,63786.8,63720.9,63722.2,4.99852265,4.37494925,0.6235734,3.75137585,-2493.96071507
1781466300,2026-06-14 19:45:00,63722.1,63750.0,63722.1,63750.0,0.68703445,0.451204,0.23583045,0.21537355,-2493.74534152
1781467200,2026-06-14 20:00:00,63750.0,63827.2,63749.9,63782.6,7.86298054,4.34492372,3.51805682,0.8268669,-2492.91847462
1781468100,2026-06-14 20:15:00,63782.5,63904.7,63769.9,63900.1,5.53034838,1.86907558,3.6612728,-1.79219722,-2494.71067184
1781469000,2026-06-14 20:30:00,63900.1,64077.7,63900.0,64013.3,12.36713971,8.98046024,3.38667947,5.59378077,-2489.11689107
1781469900,2026-06-14 20:45:00,64013.3,64051.0,63967.9,63975.3,5.77076114,2.38664012,3.38412102,-0.9974809,-2490.11437197
1781470800,2026-06-14 21:00:00,63975.3,64069.0,63975.3,64069.0,0.96353508,0.47283891,0.49069617,-0.01785726,-2490.13222923
1781471700,2026-06-14 21:15:00,64069.1,64933.0,64069.1,64736.9,125.76223274,108.48722098,17.27501176,91.21220922,-2398.92002001
1781472600,2026-06-14 21:30:00,64738.5,65385.0,64648.6,65248.0,160.31044765,102.08888343,58.22156422,43.86731921,-2355.0527008
1781473500,2026-06-14 21:45:00,65232.5,65632.9,65232.5,65273.3,126.18556223,78.73733309,47.44822914,31.28910395,-2323.76359685
1781474400,2026-06-14 22:00:00,65273.4,65483.1,64923.7,65086.9,64.66500428,33.65082936,31.01417492,2.63665444,-2321.12694241
