timestamp,price,volume,side
1780532918.5438547,63667.0,2.67074799,b
1780532918.5438547,63673.7,1.96033834,b
1780532918.543855,63676.7,2.35642097,b
1780532918.543855,63682.9,1.56692092,b
1780532918.543855,63683.0,7.03912294,b
1780532943.999089,63555.0,1.32424065,s
1780532944.026435,63555.0,1.96768074,s
1780532944.0586157,63555.0,1.36563178,s
1780532944.0783617,63555.0,1.08581941,s
1780532944.1472902,63550.0,1.0,s
1780532968.2484198,63477.7,1.0,s
1780533012.4876761,63431.6,1.08888728,s
1780533086.7230122,63670.9,1.257079,s
1780533086.7230127,63613.3,7.85998608,s
1780533086.723013,63580.1,2.60677581,s
1780533086.723013,63607.1,2.06796756,s
1780533086.7230132,63559.8,5.50662043,s
1780533086.7230132,63562.5,5.50638611,s
1780533086.7230132,63568.4,1.3,s
1780533086.7230132,63570.3,5.5057148,s
1780533086.7230134,63522.5,5.50985801,s
1780533086.7230134,63528.4,5.50934095,s
1780533086.7230134,63528.5,3.49207466,s
1780533086.7230136,63488.4,2.03083342,s
1780533111.4512217,63601.8,1.256576,s
1780533528.6095765,63076.3,1.02437582,s
1780533528.610078,63073.8,1.266389,s
1780533528.610078,63076.3,1.05597358,s
1780533534.6012137,63147.3,1.266854,s
1780533615.7024267,63174.1,1.13432468,b
1780533757.7750268,63196.5,5.541797,s
1780534020.4343345,63156.4,1.09361404,s
1780534134.9080563,63171.3,1.265742,s
1780534440.4231393,63000.0,1.13442512,s
1780534440.5347128,63000.0,2.17019312,s
1780534465.3708763,63136.8,1.26822,b
1780534772.519573,63272.0,1.17823835,b
1780534772.519956,63272.0,1.14412505,b
1780534772.5219464,63275.0,1.37646641,b
1780534884.0270703,63327.4,1.5687569,b
1780534906.3144758,63311.0,1.24323888,s
1780535065.6376166,63240.3,1.01489663,b
1780535515.9519792,63122.8,1.53731737,b
1780535770.4810007,62888.8,1.50509902,s
1780535785.014209,62837.2,1.27182,s
1780535812.8798244,62815.9,1.270605,s
1780535932.8911152,62830.5,1.270822,s
1780535966.51424,62799.0,1.32011647,b
1780536030.6718228,62878.8,1.271282,b
1780536030.6718233,62908.1,2.34582012,b
1780536030.6718233,62908.3,2.80931309,b
1780536030.6718235,62908.3,1.53731737,b
1780536137.4254935,62684.8,1.1858543,s
1780536177.3434901,62600.0,1.40016089,s
1780536397.2234275,62848.3,1.273553,b
1780536552.8828077,62668.6,1.276272,s
1780536681.7859936,62744.6,1.274711,s
1780536688.418337,62773.8,1.274492,s
1780537027.5763428,62919.7,1.27009841,s
1780537529.7799134,62791.2,2.38925394,b
1780537759.691247,62500.0,1.01025884,s
1780537759.94847,62500.0,1.08867594,s
1780537760.0077147,62500.0,1.0,s
1780537760.0077152,62500.0,2.0,s
1780537760.007716,62500.0,4.95431078,s
1780537768.1945014,62417.9,1.27956,s
1780537804.7917986,62413.7,2.59179119,s
1780537804.7993128,62413.7,1.45316699,s
1780537804.8026285,62413.7,1.23962089,s
1780537804.8075244,62413.7,3.20967256,s
1780537804.807913,62413.7,1.36804822,s
1780537804.8240669,62413.7,3.97617248,s
1780537812.0292304,62493.1,1.10556864,b
1780537812.0323255,62493.1,1.71292848,b
1780537812.0324934,62493.1,1.71292267,b
1780537812.0333793,62493.1,1.17950706,b
1780537857.5750885,62359.3,1.3519257,s
1780537875.1184309,62325.0,1.0025882,s
1780537949.133313,62276.8,1.0,s
1780538022.3998556,62200.0,1.00629707,s
1780538077.3948417,62218.9,1.284726,b
1780538162.5180042,62090.5,1.15602743,b
1780538206.2904086,62133.8,1.287696,b
1780538371.18132,62088.2,2.4946143,s
1780538408.6328673,62082.2,1.287542,s
1780538448.8714118,62086.6,2.53182292,s
1780538463.1047447,62000.0,1.26384048,s
1780538463.215748,62000.0,3.87316234,s
1780538463.232774,62000.0,2.3138551,s
1780538463.2978268,62000.0,2.41316929,s
1780538463.2978277,62000.0,1.0,s
1780538463.2978282,62000.0,1.0,s
1780538463.3162606,62000.0,3.0,s
1780538463.7892158,61961.0,1.0,s
1780538464.7735982,61986.3,1.17304449,b
1780538464.774746,61986.3,1.0,b
1780538477.2758489,61861.1,1.32933969,s
1780538477.2758489,61870.7,1.290957,s
1780538477.2758489,61871.6,2.04914832,s
1780538478.9696107,61909.5,1.29118,s
1780538518.9138882,61861.0,1.08258293,s
1780538519.0056286,61861.0,1.20176966,s
1780538519.0174277,61861.0,1.43991809,s
1780538519.0540805,61861.0,1.27452962,s
1780538519.057482,61861.0,1.0748606,s
1780538519.0800025,61861.0,7.57027551,s
1780538533.6621873,61777.8,1.01657702,s
1780538542.512292,61750.0,2.0,s
1780538600.668303,61555.0,1.40200866,s
1780538600.6766047,61555.0,1.95754696,s
1780538600.7027967,61555.0,2.31058877,s
1780538600.8233342,61555.0,1.13972478,s
1780538606.6090455,61500.0,1.23262708,s
1780538606.6147816,61500.0,2.08047305,s
1780538606.6333516,61500.0,1.81223354,s
1780538606.6414824,61500.0,1.27968467,s
1780538606.6953955,61500.0,8.74993542,s
1780538607.3669777,61448.6,4.31002371,s
1780538607.3669777,61448.7,1.62709762,s
1780538628.5288944,61550.0,2.73895005,b
1780538628.5425744,61550.0,2.01147238,b
1780538628.545687,61550.0,1.16912773,b
1780538638.0801258,61576.2,2.43754817,b
1780538638.0801258,61581.7,1.53103127,b
1780538688.725787,61356.6,1.62893596,s
1780538688.7257872,61350.0,1.0,s
1780538688.7301075,61324.4,1.65070987,s
1780538688.7356193,61287.6,1.72917325,s
1780538688.7374592,61268.6,1.64688209,s
1780538688.737938,61261.6,1.09632007,s
1780538689.753678,61258.8,1.30296452,s
1780538689.7578397,61255.9,1.17371427,s
1780538690.755115,61328.9,1.66638189,s
1780538690.7561738,61315.2,1.0,s
1780538690.7568033,61315.2,1.0,s
1780538690.7574773,61315.2,1.0,s
1780538697.548694,61362.4,1.00435116,b
1780538706.761108,61434.3,1.57803141,b
1780538713.8197625,61443.0,1.171882,s
1780538716.9466615,61500.0,2.31866296,b
1780538717.0543196,61500.0,1.53855164,b
1780538717.060765,61500.0,1.18572212,b
1780538784.7396188,62054.9,3.84009506,b
1780538809.7430067,62047.0,1.160834,s
1780538850.1969056,62338.6,1.285122,b
1780538850.1969056,62350.4,1.60472981,b
1780538850.1969056,62350.9,2.72724952,b
1780538876.8697786,62300.0,1.0,b
1780538901.7024775,62300.0,1.39845512,s
1780538902.2836382,62300.0,1.37612491,s
1780538902.3215547,62300.0,5.52317873,s
1780538928.7614207,62146.6,1.0,s
1780538929.7731147,62121.5,1.05456164,s
1780539175.229511,62314.5,1.283701,b
1780539175.2295113,62334.1,2.00612629,b
1780539218.7119389,62333.1,1.10460126,b
1780539268.039473,62370.5,1.54116929,s
1780539316.7459917,62234.0,1.16504654,s
1780539317.0791724,62234.0,20.08592742,s
1780539390.4345398,62342.9,1.283923,b
1780539415.8379335,62340.3,1.0,s
1780539667.8228996,62552.9,1.01535086,s
1780539852.1170304,62800.0,1.43047251,s
1780540041.5453825,63000.1,1.00744657,s
1780540041.5785687,63000.1,1.01014415,s
1780540041.6950226,63000.1,1.63413847,s
1780540303.9772737,63140.8,1.3049974,s
1780540304.0216029,63140.8,1.51351636,s
1780540307.4337428,63118.5,1.47197142,b
1780540307.9154248,63118.5,1.21086975,b
1780540844.0574632,63283.2,2.68678324,b
1780540844.0574632,63283.3,2.37029631,b
1780540844.0574632,63288.1,2.37068804,b
1780540844.0574632,63290.2,1.58043347,b
1780540844.0574632,63290.3,7.90010647,b
1780540844.0574634,63299.5,7.89895698,b
1780540844.0574634,63300.0,1.0,b
1780540844.0574634,63308.7,7.89781291,b
1780540844.0574634,63310.8,1.87028565,b
1780540844.0574634,63317.8,3.67053529,b
1780540844.0574636,63317.9,7.89666191,b
1780540844.0574636,63320.1,4.53614881,b
1780541233.0704668,63337.8,1.4727904,b
1780541289.3430178,63302.5,1.32738676,b
1780541314.1639295,63517.6,1.25017074,b
1780541314.1714394,63517.6,1.20158935,b
1780541314.2424695,63517.6,1.8570668,b
1780541314.2527907,63517.6,7.93991107,b
1780541314.37268,63517.6,1.03804541,b
1780541521.0550272,63438.0,1.93042234,s
1780541554.6986492,63314.8,1.04663285,b
1780541744.637932,63200.0,1.29211669,b
1780541749.095061,63222.5,1.58172585,s
1780541749.095061,63225.4,1.58118234,s
1780541749.0950613,63215.4,2.37283658,s
1780541749.0950615,63196.1,7.91187236,s
1780541749.0950615,63196.4,7.91183756,s
1780541749.0950615,63206.3,7.91060009,s
1780541749.0950618,63170.7,1.2146377,s
1780541749.0950618,63174.7,1.87144073,s
1780541749.0950618,63180.0,7.91389349,s
1780541749.0950618,63183.3,7.91347823,s
1780541749.0950618,63183.4,1.38929271,s
1780541812.6566942,63203.9,1.0,b
1780542343.380896,63698.1,1.256188,b
1780542343.380896,63698.3,2.35485091,b
1780542457.0680802,63855.0,1.252007,b
1780542457.0680804,63869.9,2.66238378,b
1780542457.0680804,63878.3,1.58708875,b
1780542521.0629163,63899.9,2.66101325,b
1780542521.0629163,63900.8,1.253775,b
1780542521.0629163,63909.7,1.95601,b
1780542521.0629165,63914.1,6.98372182,b
1780542521.0629165,63921.0,1.85234888,b
1780542521.0629165,63943.3,1.80324921,b
1780542716.8752825,63704.9,1.35183035,s
1780542772.258803,63714.7,1.255498,s
1780542787.2953923,63700.0,1.0,b
1780542864.9850588,63820.0,1.81249076,b
1780542864.9985664,63820.0,1.8140295,b
1780542865.0046537,63820.0,1.8696223,b
1780542865.2419112,63849.5,1.55466888,b
1780542895.965401,63891.9,1.66283495,b
1780542895.965401,63892.0,2.66101424,b
1780542895.965401,63892.2,2.34770639,b
1780542895.9654012,63905.3,7.82407956,b
1780542895.9654012,63908.4,1.95276863,b
1780542895.9654014,63915.3,7.82286132,b
1780542895.9654014,63924.6,7.82172143,b
1780542895.9654014,63934.6,1.85212442,b
1780542895.9654014,63934.9,7.82045959,b
1780542895.9654016,63937.2,7.82017741,b
1780543019.1862717,64036.1,2.34243114,b
1780543019.1862717,64039.1,1.94979226,b
1780543019.1862717,64042.8,2.65494786,b
1780543019.1862717,64046.5,7.80683582,b
1780543019.186272,64057.0,1.84863268,b
1780543019.186272,64057.8,7.80545811,b
1780543019.186272,64068.0,7.80421003,b
1780543019.1862721,64078.9,1.21160141,b
1780543019.1862721,64090.8,1.55989787,b
1780543019.1862721,64095.4,2.20136731,b
1780543019.1862724,64096.2,5.46054247,b
1780543019.1862724,64104.9,3.18529597,b
1780543066.970078,64080.9,1.38238507,b
1780543077.6597583,64000.0,1.04515279,s
1780543525.0987575,63900.0,1.17836628,b
1780543908.6772206,64214.9,2.64674407,s
1780543911.7105818,64235.4,1.246249,b
1780543911.710582,64249.9,1.31709225,b
1780543911.710582,64249.9,1.32927649,b
1780543935.8520641,64250.0,1.1934116,b
1780543964.9399693,64306.5,1.243297,s
1780543999.197458,64389.0,1.242525,s
1780543999.1974583,64389.0,1.36873349,s
1780544332.8219862,64290.0,2.46551107,s
1780544438.5542247,64395.0,4.30130047,s
1780544707.4730992,64334.9,1.36292477,s
1780544707.4730997,64320.4,1.57266654,s
1780544707.662907,64317.3,2.30797362,b
1780544708.2203863,64317.3,2.70510384,b
1780544708.2259004,64317.3,1.13073816,b
1780544708.2495291,64317.3,1.53532118,b
1780544708.2607195,64317.3,1.19016079,b
1780544708.2607195,64317.3,3.64988798,b
1780545138.8788493,64289.9,1.55499364,s
1780545437.6523054,64250.0,1.05906914,s
1780545437.6528523,64250.0,2.33510028,s
1780545911.9606457,64450.0,1.16066675,b
1780545948.135869,64500.6,1.18243015,b
1780545949.6710658,64500.6,1.912692,b
1780545949.6801052,64500.6,1.912692,b
1780545949.683122,64500.6,2.129808,b
1780545949.685691,64500.6,2.129808,b
1780545949.7116206,64500.6,1.00984512,b
1780545949.7544057,64500.6,1.10175608,b
1780546157.4769113,64323.3,1.55414125,s
1780546157.4769115,64323.1,1.242928,s
1780546311.0349567,64470.0,1.12129284,b
1780546311.0380104,64470.0,1.07711009,b
1780546311.1229756,64470.0,1.05550137,b
1780546425.6409929,64525.0,1.25157014,b
1780546427.845635,64550.0,1.39064311,b
1780546519.5054052,64600.0,1.61382752,b
1780547137.0635152,64678.2,1.3,b
1780547137.0635152,64678.5,1.16004233,b
1780547137.0635154,64678.6,2.62862501,b
1780547137.0635154,64678.9,2.31914963,b
1780547137.0635157,64685.9,1.07196327,b
1780547137.0635157,64685.9,2.76225448,b
1780547851.5203395,64304.9,2.64294419,s
1780548753.3915012,64315.0,1.58493262,b
1780549313.1571264,64109.6,2.33974078,s
1780549313.1571264,64124.9,1.247021,s
1780549313.1571267,64100.0,3.33713775,s
1780549313.1571267,64100.1,1.01010598,s
1780549313.157127,64084.3,7.80221104,s
1780549313.157127,64084.4,2.33885289,s
1780549313.157127,64084.5,1.23773525,s
1780549313.157127,64094.9,7.80093001,s
1780549313.1571271,64069.1,1.84533802,s
1780549313.1571271,64073.7,7.80350161,s
1780549313.1571271,64073.8,2.32934523,s
1780549313.1571274,64062.8,2.34938732,s
1780549324.831381,64139.9,1.246947,s
1780549413.0766146,64002.3,1.248768,s
1780549413.076615,63981.3,7.8147805,s
1780549495.2913666,63962.0,1.249782,s
1780549495.2913668,63945.0,7.81920968,s
1780549495.2913668,63945.1,1.79931582,s
1780549495.291367,63927.7,7.82132539,s
1780549495.291367,63929.1,7.82115872,s
1780549495.291367,63929.2,2.76527683,s
1780549495.291367,63935.6,7.8203614,s
1780549495.291367,63938.8,1.84889826,s
1780549495.2913673,63916.2,2.1098025,s
1780550078.0464067,63800.0,1.24386909,b
1780550448.6907167,63658.2,1.12726956,s
1780550940.3702946,63795.1,1.3,b
1780550940.38637,63803.0,2.35098741,b
1780551233.9528925,64168.7,1.247119,b
1780551233.9528928,64182.4,1.51308357,b
1780551233.9528928,64182.5,2.64917898,b
1780551233.9528928,64186.4,1.55839762,b
1780551233.9528928,64186.5,1.90486795,b
1780551233.9528928,64189.5,2.37589337,b
1780551233.9528928,64189.6,7.78942821,b
1780551233.952893,64195.2,2.35593309,b
1780551233.952893,64195.3,7.78873546,b
1780551233.952893,64199.5,1.84489922,b
1780551233.9528933,64220.6,3.61,b
1780551233.9528933,64223.0,5.44976816,b
1780551233.9528935,64228.1,2.20506988,b
1780551248.0452092,64175.7,1.30348237,s
1780551346.514182,64239.8,2.33500443,b
1780551346.5141823,64241.7,1.24519,b
1780551346.5141823,64248.0,7.78235089,b
1780551346.5141823,64252.1,1.00648494,b
1780551346.5141826,64252.2,2.64626925,b
1780551346.5141826,64257.9,7.78115154,b
1780551346.5141826,64268.1,2.35033757,b
1780551346.5141826,64268.2,7.77990807,b
1780551346.5141828,64274.5,4.34626659,b
1780552243.7328503,63963.4,1.249862,s
1780552243.7328503,63963.7,2.65701572,s
1780552243.7328506,63944.1,2.34579842,s
1780552243.7328506,63954.2,1.56293816,s
1780552243.7328508,63927.4,1.12937716,s
1780552243.7328508,63936.9,7.82020043,s
1780552243.732851,63916.6,4.8087786,s
1780552243.732851,63920.9,7.82216468,s
1780552243.732851,63922.8,1.02448556,s
1780552243.732851,63927.0,7.82142109,s
1780552277.1914778,63909.8,1.17750501,s
1780552277.6112323,63895.5,2.34758138,s
1780552277.6112323,63901.0,1.32826209,s
1780552277.6112323,63902.1,2.65901531,s
1780552277.6112325,63870.0,1.8508849,s
1780552277.6112325,63875.6,7.82771191,s
1780552277.6112325,63886.7,7.82634758,s
1780552277.6112328,63860.4,3.49237414,s
1780552277.6112328,63865.5,7.82895247,s
1780552769.741903,63887.2,1.20180816,b
1780552970.5515246,64000.0,1.20743758,b
1780553053.7690694,64078.7,1.248187,b
1780553053.7690697,64093.6,1.56056574,b
1780553053.7690697,64093.8,2.65269359,b
1780553053.7690697,64095.9,1.32826209,b
1780553053.7690697,64101.6,7.8001174,b
1780553053.7690697,64103.9,1.84693595,b
1780553053.76907,64111.1,7.79896587,b
1780553053.76907,64117.4,7.79820288,b
1780553053.76907,64127.4,1.94643896,b
1780553053.7690701,64135.9,4.4640114,b
1780553077.6306157,64104.8,1.247773,b
1780553077.630616,64116.3,2.33950127,b
1780553077.630616,64118.6,2.65168016,b
1780553077.6306162,64128.2,7.79688349,b
1780553077.6306162,64137.3,7.7957855,b
1780553077.6306162,64137.7,1.86793997,b
1780553077.6306164,64146.3,2.51072838,b
1780553077.6306164,64146.4,3.96914464,b
1780553165.0011995,64093.5,1.81170436,s
1780553898.8227067,64344.7,1.94059843,b
1780553898.822707,64349.2,1.76558052,b
1780555316.763773,64294.2,1.14397701,s
1780556774.5875483,63810.1,2.03477425,s
1780556798.501268,63748.9,1.51105655,s
1780556798.5012684,63717.2,1.85514772,s
1780556798.5012686,63692.4,2.29242034,s
1780556798.501269,63599.2,6.57869261,s
1780556798.501269,63603.1,2.13649129,s
1780556798.501269,63615.6,6.9424097,s
1780556798.5012693,63531.7,3.69165955,s
1780556798.5012693,63531.8,1.40028309,s
1780556798.50127,63404.1,1.24636122,s
1780556798.50127,63441.0,1.17025521,s
1780556798.5012703,63353.9,2.10225877,s
1780556853.5946825,63572.0,1.05372568,s
1780556853.5946825,63572.0,4.21090541,s
1780556867.0490036,63754.0,2.43601913,b
1780556867.0546677,63754.0,1.33407684,b
1780556867.0570104,63754.0,1.90377016,b
1780556867.0693343,63754.0,2.12183722,b
1780556867.0722315,63754.0,1.25315552,b
1780556868.395833,63754.0,1.31572232,b
1780556868.685739,63754.0,1.06927037,b
1780556893.8339975,63754.0,4.06492655,b
1780556894.789783,63754.0,1.18287108,b
1780556895.0705042,63754.0,1.14490211,b
1780556895.0716703,63754.0,2.9577,b
1780556895.0722716,63754.0,1.0299535,b
1780556968.8290923,63803.9,1.22253658,b
1780557111.4865758,63757.6,1.3352568,b
1780557408.8201802,63660.1,1.06442803,b
1780557475.523359,63518.5,1.57595822,s
1780557527.9627652,63465.0,1.3,s
1780557529.0932488,63465.1,1.54836534,b
1780558211.958433,63665.8,1.256551,b
1780558260.4272473,63704.9,1.255703,s
1780558275.974025,63800.0,1.29568462,b
1780558648.147213,63771.5,1.253361,b
1780558914.4310532,63892.8,1.24426485,b
1780560045.6472988,63499.8,7.60652898,s
1780560045.6472988,63506.1,1.259126,s
1780560045.6472988,63507.2,2.36193515,s
1780560316.3047948,63812.2,1.252931,s
1780560838.872565,63323.3,2.33088813,s
1780560838.8824987,63323.3,2.54905213,s
1780560846.975175,63323.3,6.0164239,s
1780561033.147494,63362.4,1.07206955,b
1780561033.1474943,63367.4,1.25315552,b
1780561033.1474943,63373.5,1.06927037,b
1780561033.1474943,63373.5,4.06492655,b
1780561033.1474946,63382.1,1.14490211,b
1780561033.1474948,63382.1,1.0299535,b
1780561033.1474948,63382.1,2.9577,b
1780561045.7988465,63327.4,1.262275,b
1780561045.7988465,63335.0,2.37615611,b
1780561045.7988465,63335.1,7.89452197,b
1780561045.7988465,63343.7,1.00375182,b
1780561045.7988465,63343.8,7.89343481,b
1780561045.7988467,63352.1,2.57431373,b
1780561045.7988467,63352.4,3.3302594,b
1780561045.7988467,63352.5,7.89235642,b
1780562765.841277,63393.6,2.3983249,s
1780562839.4391856,63362.3,2.08733699,s
1780562839.4391856,63365.0,7.89078411,s
1780562839.4391856,63374.2,1.57794296,s
1780562839.4391859,63331.2,5.52649561,s
1780562839.4391859,63333.7,2.08711761,s
1780562839.439186,63308.9,2.270443,s
1780562839.439186,63315.0,1.65892285,s
1780562839.439186,63327.7,5.52680028,s
1780562839.4391863,63302.2,1.79686636,s
1780562839.4391863,63303.0,1.97105764,s
1780563138.3565745,63543.1,1.10108761,b
1780563157.384336,63511.7,2.23802352,b
1780563825.4576316,63353.3,1.0,s
1780563825.4576316,63353.7,1.0,s
1780563837.0938442,63379.4,1.32435948,s
1780564054.0350113,63277.8,1.02822953,s
1780564726.2659135,63060.0,1.0,s
1780565158.2165554,62900.0,1.0,s
1780565414.1174908,62700.0,1.0,s
1780565414.1612744,62700.0,2.4354685,s
1780565489.623925,62683.9,1.27609,s
1780565625.314716,62788.7,1.273467,s
1780565642.994911,62782.3,1.27555199,b
1780565651.0166895,62824.4,1.1067939,s
1780565699.0352018,62906.8,1.58896732,s
1780566323.649389,62860.0,1.0036297,b
1780566323.6911318,62860.0,1.76205943,b
1780566484.15014,62958.0,1.42007682,s
1780567367.6904876,63124.5,1.266804,b
1780567367.6904879,63137.6,2.37576444,b
1780567367.6904879,63139.3,2.69282369,b
1780567367.690488,63144.6,1.58284315,b
1780567420.0222952,63097.9,2.333776,s
1780567867.807531,62746.5,1.273895,s
1780568487.1236887,62774.4,1.04749315,s
1780568919.2386632,62500.0,1.10797616,s
1780568919.2604582,62500.0,1.34384737,s
1780569038.9706445,62501.1,1.0036531,b
1780569055.6563563,62501.1,1.10337429,b
1780570005.0399814,62548.2,1.278853,s
1780570066.3492959,62399.4,1.281029,s
1780570104.2427974,62365.0,1.33629573,s
1780570104.2567368,62365.0,2.11190386,s
1780570104.3186812,62365.0,11.108189,s
1780570115.9094877,62350.0,1.148922,s
1780570115.9096222,62350.0,1.13629122,s
1780570115.9106114,62350.0,1.47544162,s
1780570119.7394915,62319.4,1.282354,s
1780570125.8737512,62314.3,1.282651,s
1780570128.8490996,62377.7,2.19367865,b
1780570129.0209892,62405.4,1.33424443,b
1780570129.068914,62405.4,1.81873115,b
1780570296.5716424,62349.6,1.90884222,s
1780570296.6172752,62349.6,1.19041478,s
1780570301.9362264,62349.6,1.61327415,s
1780570301.9656315,62349.6,2.86167829,s
1780570301.973946,62349.6,1.12418055,s
1780570302.111483,62349.6,1.61373812,s
1780570302.130779,62349.6,3.20471356,s
1780570302.2362194,62349.6,1.39826839,s
1780570302.249565,62349.6,1.52988146,s
1780570302.6307874,62349.6,1.37973029,s
1780570382.928146,62342.8,1.282172,b
1780570539.6898968,62271.4,1.284004,b
1780570642.8049283,62302.1,1.41606544,s
1780570642.8049283,62318.4,1.283934,s
1780570769.4616542,62372.4,1.281607,s
1780570789.196495,62347.4,1.282147,s
1780571446.5576713,62238.7,1.284272,s
1780571446.5576715,62228.2,2.67631679,s
1780571484.125066,62161.9,2.41305229,s
1780571484.125066,62166.0,1.286114,s
1780571484.1250663,62152.0,8.04478826,s
1780571484.1250663,62154.9,2.2880371,s
1780571484.1250665,62143.8,8.04584618,s
1780571484.1250668,62128.3,8.04785769,s
1780571484.1250668,62135.0,8.04698635,s
1780571484.1250668,62135.1,2.40914103,s
1780571484.125067,62119.4,2.12897997,s
1780571484.125067,62120.6,5.63419647,s
1780571484.1250672,62102.2,5.63586761,s
1780571484.1250672,62104.8,2.28054476,s
1780571484.1250675,62082.1,2.12897997,s
1780571484.1250675,62090.4,5.63694114,s
1780571484.1250675,62090.5,2.982168,s
1780571484.1250677,62050.4,5.64057407,s
1780571484.1250677,62065.2,5.63922337,s
1780571484.1250677,62079.2,1.3,s
1780571484.1250677,62079.3,5.63794947,s
1780571484.1250677,62080.0,1.73449883,s
1780571484.125068,62038.8,1.38075399,s
1780571635.6858876,62162.3,1.00100147,b
1780572300.9032333,62500.9,1.3,s
1780572686.6479669,62700.1,1.12418055,s
1780572686.6479669,62700.1,1.51918888,s
1780572686.6479669,62700.1,2.86167829,s
1780572686.6479669,62700.2,1.19041478,s
1780572686.6538427,62695.7,1.37973029,b
1780572686.6538427,62695.7,1.39826839,b
1780572686.6538427,62695.7,1.52988146,b
1780572686.6538427,62695.7,1.61373812,b
1780572686.6538427,62695.7,3.20471356,b
1780572708.9196236,62683.4,1.148959,b
1780572753.4553676,62535.1,1.278173,b
1780573040.840902,62291.0,1.07158576,b
1780573045.8768775,62291.0,1.68821874,b
1780573045.8813865,62291.0,1.03699894,b
1780573045.8893273,62291.0,1.45021499,b
1780573047.8002448,62291.0,1.11589553,b
1780573047.8044212,62291.0,1.37987363,b
1780573064.2759771,62291.0,1.16116771,b
1780573075.0250459,62243.3,1.283741,s
1780573104.25333,62186.4,1.285335,s
1780573104.2533302,62169.7,8.04250003,s
1780573104.2533302,62178.4,8.04136921,s
1780573104.2533302,62183.6,2.41221009,s
1780573104.2533307,62132.5,2.28238621,s
1780573104.2533307,62134.4,5.63294789,s
1780573104.2533307,62141.2,5.63232863,s
1780573104.2533307,62141.7,2.12848054,s
1780573104.253331,62104.4,1.87432759,s
1780573104.253331,62112.3,1.73589938,s
1780573104.253331,62122.2,5.63405435,s
1780573146.9105759,62295.0,1.3809,s
1780573146.910576,62288.1,2.40816167,s
1780573146.910576,62288.3,1.284652,s
1780573159.3518643,62288.0,1.07386229,b
1780573193.143652,62288.0,1.04114314,b
1780573193.35888,62288.0,1.06825036,b
1780573193.4646707,62288.0,1.26396031,b
1780573193.4732628,62288.0,1.55808569,b
1780573193.5628893,62288.0,1.86012405,b
1780573193.5881233,62288.0,1.22253658,b
1780573194.4530873,62288.0,1.22253658,b
1780573345.844157,62199.9,1.01678385,s
1780573350.7260275,62199.9,1.22253658,s
1780573351.5702176,62199.9,1.11632468,s
1780573351.6032307,62199.9,1.22253658,s
1780573361.33315,62199.9,1.59493793,s
1780573392.227982,62199.9,1.15970392,s
1780573392.2283025,62199.9,1.08295062,s
1780573392.2295735,62199.9,1.20665586,s
1780573405.3210878,62199.9,1.22253658,s
1780573405.4865885,62199.9,1.856598,s
1780573405.503029,62199.9,1.13671599,s
1780573409.9467273,62199.9,12.6446162,s
1780573411.1762595,62199.9,5.39825969,s
1780573413.4615414,62199.9,2.04317666,s
1780573464.8851738,62162.9,1.2866,b
1780573464.885174,62172.0,1.78260457,b
1780574130.8516085,62346.4,1.282443,s
1780574130.8516085,62351.1,2.72576148,s
1780574130.8516088,62339.4,1.24138682,s
1780574644.3583844,62600.0,1.96505071,b
1780574703.5506117,62583.0,1.8024,s
1780575370.4737625,62591.5,2.65747615,b
1780575370.474916,62591.5,1.17942481,b
1780575511.0881414,62659.6,1.59538968,s
1780575557.5859003,62597.9,1.277172,b
1780575562.370255,62600.0,1.25513198,s
1780575562.5671155,62600.0,4.71918979,s
1780575854.505084,63330.4,1.24386909,b
1780576230.8050795,63205.4,1.234378,s
1780576230.9008765,63201.8,2.68897987,s
1780576231.5937939,63190.2,1.3,s
1780576321.4344964,63330.4,1.3902066,b
1780576321.437571,63330.4,1.02816988,b
1780576321.475466,63330.4,4.81428233,b
1780576321.4760332,63330.4,1.825149,b
1780576321.4772096,63330.4,1.124091,b
1780576321.4795187,63330.4,2.25565379,b
1780576324.2006314,63400.0,1.04942208,b
1780576324.201612,63400.0,1.71887029,b
1780576710.0366058,63587.2,1.25795,s
1780576723.4669247,63640.9,1.0,b
1780576878.0432768,63540.6,1.75113582,s
1780576878.0432768,63544.4,1.258128,s
1780576878.043277,63533.3,2.33379386,s
1780577020.61684,63557.8,1.0,b
1780577079.574485,63565.6,1.2574296,b
1780577390.348081,63782.3,1.56456118,s
1780578036.793458,63612.5,1.55819447,b
1780578036.793458,63612.5,2.67299577,b
1780578036.7934582,63615.1,1.257231,b
1780578194.230799,63637.0,1.65558971,b
1780578194.243102,63637.0,1.13734188,b
1780578194.4016097,63637.0,1.03291915,b
1780578970.3449085,63513.6,1.5736741,s
1780578970.3449085,63514.9,2.36165038,s
1780578970.3449085,63521.8,1.258986,s
1780578970.3449087,63505.9,4.24634826,s
1780578970.3449087,63506.0,2.35111504,s
1780579101.3589747,63350.0,1.05238499,b
1780579101.359804,63350.0,1.20342811,b
1780579101.3930292,63350.0,3.803,b
1780579149.1017377,63287.0,1.15862303,s
1780579341.390753,63080.8,2.15213755,b
1780579342.0070918,63080.8,1.60635804,b
1780579342.342273,63080.8,1.32941306,b
1780579342.4633865,63080.8,1.69311408,b
1780579342.4635692,63080.8,1.63069143,b
1780579342.5473402,63080.8,37.20843,b
1780579343.0272439,63080.8,1.45369132,b
1780579343.716214,63080.8,17.01202248,b
